Count,Country,State,City,Zip Code,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV,Service Count,Charge Category,Tenure Group,Avg Monthly Spend,High Value Customer,Family Customer,Long Term Customer,Internet User
1,United States,California,Sausalito,94965,Male,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.15,20.15,0,3960,1,Low,New,20.15,0,1,0,0
1,United States,California,Stinson Beach,94970,Female,No,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,520.1,0,2010,1,Low,Loyal,20.804,0,1,1,0
1,United States,California,Tomales,94971,Male,No,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.6,1387.45,0,6444,1,Low,Very Loyal,19.541549295774647,1,1,1,0
1,United States,California,Valley Ford,94972,Male,No,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),114.3,7383.7,0,5303,9,High,Very Loyal,111.87424242424242,1,0,1,1
1,United States,California,Woodacre,94973,Female,No,No,No,45,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,100.3,4483.95,0,4868,6,High,Loyal,99.64333333333332,1,0,1,1
1,United States,California,Alviso,95002,Female,No,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.0,1706.45,0,2640,3,High,Regular,77.56590909090909,0,0,0,1
1,United States,California,Aptos,95003,Female,No,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.85,1327.4,0,5972,1,Low,Very Loyal,19.811940298507466,1,0,1,0
1,United States,California,Aromas,95004,Female,No,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),89.95,5974.3,0,5672,5,High,Very Loyal,87.85735294117647,1,0,1,1
1,United States,California,Ben Lomond,95005,Female,No,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,0.0,0,3763,1,Low,New,20.0,0,1,0,0
1,United States,California,Brookdale,95007,Female,Yes,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,48.75,179.85,0,3048,3,Medium,New,44.9625,0,0,0,1
1,United States,California,Campbell,95008,Male,No,Yes,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),80.0,5040.2,0,5540,8,High,Very Loyal,80.0031746031746,1,0,1,1
1,United States,California,Castroville,95012,Male,No,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.35,422.7,0,3721,1,Low,Regular,20.128571428571423,0,0,0,0
1,United States,California,Davenport,95017,Male,No,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,0,2448,1,Low,New,20.25,0,0,0,0
1,United States,California,Felton,95018,Female,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,358.05,0,3561,1,Low,Regular,21.06176470588236,0,0,0,0
1,United States,California,Freedom,95019,Male,No,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.4,2936.25,0,3778,6,High,Loyal,97.875,0,0,1,1
1,United States,California,Gilroy,95020,Male,No,Yes,Yes,22,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,57.95,1271.8,0,5036,5,Medium,Regular,57.809090909090905,1,1,0,1
1,United States,California,Hollister,95023,Female,No,No,No,9,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.5,530.05,0,4011,4,Medium,New,58.89444444444444,0,0,0,1
1,United States,California,Los Gatos,95030,Male,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.2,19.2,0,3007,1,Low,New,19.2,0,1,0,0
1,United States,California,Los Gatos,95033,Male,No,No,No,19,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.55,1144.6,0,3949,5,Medium,Regular,60.24210526315789,0,0,0,1
1,United States,California,Moss Landing,95039,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),103.95,7556.9,0,5096,8,High,Very Loyal,104.95694444444445,1,0,1,1
1,United States,California,Mount Hermon,95041,Male,No,Yes,Yes,70,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),68.95,4858.7,0,4858,6,Medium,Very Loyal,69.41,1,1,1,1
1,United States,California,Paicines,95043,Female,No,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),103.1,6595.0,0,6183,8,High,Very Loyal,99.92424242424242,1,0,1,1
1,United States,California,San Juan Bautista,95045,Female,No,Yes,Yes,7,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.7,149.05,0,3872,1,Low,New,21.292857142857144,0,1,0,1
1,United States,California,San Martin,95046,Female,Yes,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.2,4972.1,0,4162,8,High,Loyal,108.08913043478262,0,1,1,1
1,United States,California,Santa Clara,95051,Female,No,Yes,Yes,32,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),62.45,2045.55,0,5442,5,Medium,Loyal,63.9234375,1,1,1,1
1,United States,California,Santa Clara,95054,Male,No,No,No,24,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.55,2187.15,0,2007,5,High,Regular,91.13125,0,0,1,1
1,United States,California,Santa Cruz,95062,Female,No,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),78.9,2976.95,0,3801,8,High,Loyal,80.4581081081081,0,0,1,1
1,United States,California,Santa Cruz,95064,Male,No,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,178.7,0,4577,1,Low,New,22.3375,1,0,0,0
1,United States,California,Santa Cruz,95065,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),71.45,5025.85,0,5656,6,High,Very Loyal,69.80347222222223,1,1,1,1
1,United States,California,Scotts Valley,95066,Male,Yes,Yes,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),46.35,3353.4,0,5421,5,Medium,Very Loyal,47.23098591549296,1,0,1,1
1,United States,California,Saratoga,95070,Female,No,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.65,1461.15,0,3050,5,High,Regular,91.321875,0,0,0,1
1,United States,California,Soquel,95073,Female,No,Yes,No,57,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),49.9,2782.4,0,5866,5,Medium,Very Loyal,48.8140350877193,1,0,1,1
1,United States,California,Watsonville,95076,Male,No,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.45,1699.15,0,4163,2,Low,Very Loyal,25.74469696969697,0,0,1,0
1,United States,California,San Jose,95111,Female,No,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,452.2,0,2143,1,Low,Regular,21.53333333333333,0,0,0,0
1,United States,California,San Jose,95112,Male,No,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),66.1,4428.45,0,5933,6,Medium,Very Loyal,67.09772727272727,1,0,1,1
1,United States,California,San Jose,95113,Female,No,Yes,No,17,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.4,1322.55,0,4852,6,High,Regular,77.79705882352941,1,0,0,1
1,United States,California,San Jose,95118,Female,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.05,139.75,0,2158,1,Low,New,17.46875,0,1,0,0
1,United States,California,San Jose,95119,Male,No,No,No,27,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),69.35,1927.3,0,2450,6,Medium,Loyal,71.38148148148149,0,0,1,1
1,United States,California,San Jose,95120,Male,No,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,88.85,3000.25,0,4014,5,High,Loyal,88.24264705882354,0,0,1,1
1,United States,California,San Jose,95121,Male,No,No,No,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),97.0,3021.3,0,4126,5,High,Loyal,100.71,0,0,1,1
1,United States,California,San Jose,95122,Male,No,No,No,33,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.4,2245.4,0,3843,5,Medium,Loyal,68.04242424242425,0,0,1,1
1,United States,California,San Jose,95124,Male,No,Yes,Yes,14,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,69.2,944.65,0,2871,6,Medium,Regular,67.475,0,1,0,1
1,United States,California,San Jose,95125,Female,No,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),79.5,1264.2,0,5040,4,High,Regular,79.0125,1,0,0,1
1,United States,California,San Jose,95126,Female,No,No,No,49,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),100.65,4917.75,0,5499,6,High,Very Loyal,100.3622448979592,1,0,1,1
1,United States,California,San Jose,95128,Female,No,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),79.7,5743.3,0,4848,8,High,Very Loyal,82.04714285714286,1,1,1,1
1,United States,California,San Jose,95129,Female,No,Yes,Yes,32,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.4,1864.65,0,2649,5,Medium,Loyal,58.2703125,0,1,1,1
1,United States,California,San Jose,95130,Female,No,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,1221.65,0,2421,2,Medium,Regular,67.86944444444445,0,0,0,1
1,United States,California,San Jose,95131,Male,No,No,No,37,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,40.55,1390.85,0,4050,4,Medium,Loyal,37.59054054054054,0,0,1,1
1,United States,California,San Jose,95132,Female,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.65,302.35,0,5396,3,High,New,75.5875,1,0,0,1
1,United States,California,San Jose,95133,Female,No,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,90.7,1374.9,0,4839,6,High,Regular,85.93125,1,0,0,1
1,United States,California,San Jose,95134,Male,No,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.5,1336.9,0,3591,4,High,Regular,78.64117647058823,0,0,0,1
1,United States,California,San Jose,95135,Female,No,No,Yes,19,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,60.6,1297.8,0,2463,5,Medium,Regular,68.30526315789473,0,0,0,1
1,United States,California,San Jose,95136,Male,No,Yes,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),101.15,6067.4,0,5301,6,High,Very Loyal,101.12333333333332,1,0,1,1
1,United States,California,San Jose,95138,Male,No,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.95,1222.25,0,5461,2,Low,Very Loyal,23.965686274509803,1,1,1,0
1,United States,California,San Jose,95139,Male,No,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.3,487.95,0,2948,1,Low,Loyal,17.426785714285714,0,1,1,0
1,United States,California,Mount Hamilton,95140,Male,No,No,No,43,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,60.0,2548.55,0,4614,4,Medium,Loyal,59.2686046511628,1,0,1,1
1,United States,California,San Jose,95148,Male,No,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.25,835.5,0,5940,1,Low,Loyal,19.892857142857142,1,0,1,0
1,United States,California,Stockton,95203,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.75,44.75,0,4118,2,Medium,New,44.75,0,0,0,1
1,United States,California,Stockton,95205,Female,No,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),98.0,6218.45,0,5989,7,High,Very Loyal,98.70555555555556,1,0,1,1
1,United States,California,Stockton,95207,Male,No,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.7,7320.9,0,5015,8,High,Very Loyal,107.66029411764706,1,0,1,1
1,United States,California,Stockton,95210,Female,No,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,104.7,6333.8,0,6186,7,High,Very Loyal,105.56333333333332,1,0,1,1
1,United States,California,Stockton,95215,Male,Yes,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.9,4200.25,0,3960,5,High,Loyal,93.33888888888887,0,0,1,1
1,United States,California,Stockton,95219,Female,No,Yes,No,70,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.45,5950.2,0,5950,8,High,Very Loyal,85.00285714285714,1,0,1,1
1,United States,California,Angels Camp,95222,Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,93.4,0,4402,1,Low,New,23.35,0,0,0,0
1,United States,California,Avery,95224,Female,No,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.95,1614.9,0,6146,2,Low,Very Loyal,23.748529411764707,1,0,1,0
1,United States,California,Burson,95225,Male,No,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.0,1573.95,0,4040,3,High,Regular,71.54318181818182,0,1,0,1
1,United States,California,Copperopolis,95228,Male,No,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,78.2,1468.75,0,2831,4,High,Regular,81.59722222222223,0,0,0,1
1,United States,California,Farmington,95230,Male,No,No,No,29,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,2607.6,0,4561,5,High,Loyal,89.91724137931034,1,0,1,1
1,United States,California,Linden,95236,Male,No,No,No,31,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,50.05,1523.4,0,4529,4,Medium,Loyal,49.141935483870974,1,0,1,1
1,United States,California,Lodi,95240,Female,No,Yes,No,48,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,69.55,3435.6,0,2478,6,Medium,Loyal,71.575,0,0,1,1
1,United States,California,Mokelumne Hill,95245,Male,No,No,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),90.1,4549.45,0,6435,6,High,Very Loyal,90.989,1,0,1,1
1,United States,California,Mountain Ranch,95246,Male,No,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.65,322.5,0,4300,2,Medium,New,46.07142857142857,0,0,0,1
1,United States,California,San Andreas,95249,Male,No,Yes,Yes,68,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),80.35,5375.15,0,5954,4,High,Very Loyal,79.04632352941177,1,1,1,1
1,United States,California,Sheep Ranch,95250,Female,Yes,Yes,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.1,2510.7,0,3114,6,High,Loyal,96.5653846153846,0,0,1,1
1,United States,California,Vallecito,95251,Male,No,No,No,57,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),53.35,3090.05,0,5461,5,Medium,Very Loyal,54.21140350877193,1,0,1,1
1,United States,California,Valley Springs,95252,Female,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.55,61.05,0,3889,1,Low,New,20.35,0,0,0,0
1,United States,California,West Point,95255,Male,No,Yes,Yes,19,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),48.95,955.6,0,2394,3,Medium,Regular,50.29473684210527,0,1,0,1
1,United States,California,Wilseyville,95257,Female,No,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.2,140.4,0,3167,3,Medium,New,46.8,0,0,0,1
1,United States,California,Woodbridge,95258,Female,No,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.45,1493.1,0,6196,2,Low,Very Loyal,25.306779661016947,1,0,1,0
1,United States,California,Ballico,95303,Male,No,Yes,No,42,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),40.15,1626.05,0,4348,3,Medium,Loyal,38.71547619047619,0,0,1,1
1,United States,California,Catheys Valley,95306,Male,No,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.6,1784.9,0,4879,2,Low,Very Loyal,26.64029850746269,1,0,1,0
1,United States,California,Ceres,95307,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,70.35,0,2722,2,High,New,70.35,0,0,0,1
1,United States,California,Columbia,95310,Male,No,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.7,6075.9,0,5453,9,High,Very Loyal,92.0590909090909,1,0,1,1
1,United States,California,Coulterville,95311,Female,No,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.2,5500.6,0,5536,5,High,Very Loyal,90.17377049180328,1,0,1,1
1,United States,California,Cressey,95312,Male,No,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.1,73.1,0,4463,2,Low,New,18.275,0,1,0,0
1,United States,California,Delhi,95315,Female,No,Yes,Yes,64,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),53.85,3399.85,0,4954,4,Medium,Very Loyal,53.12265625,1,1,1,1
1,United States,California,Denair,95316,Female,Yes,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),115.6,6431.05,0,4337,9,High,Very Loyal,119.09351851851852,0,0,1,1
1,United States,California,El Nido,95317,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.75,19.75,0,5809,1,Low,New,19.75,1,0,0,0
1,United States,California,El Portal,95318,Male,No,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.05,1230.9,0,4039,2,Low,Very Loyal,22.794444444444448,0,1,1,0
1,United States,California,Escalon,95320,Female,No,No,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.3,454.65,0,3416,2,Low,Regular,25.258333333333333,0,0,0,0
1,United States,California,Groveland,95321,Male,No,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.3,235.05,0,5828,4,High,New,78.35000000000001,1,0,0,1
1,United States,California,Hickman,95323,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.75,6595.9,0,5096,9,High,Very Loyal,91.60972222222222,1,1,1,1
1,United States,California,Hilmar,95324,Male,Yes,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.95,5867.0,0,6150,6,High,Very Loyal,97.78333333333332,1,0,1,1
1,United States,California,Hornitos,95325,Female,No,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.0,196.35,0,5837,1,Low,New,17.849999999999998,1,1,0,0
1,United States,California,Jamestown,95327,Male,No,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),103.9,6449.15,0,4079,7,High,Very Loyal,105.72377049180328,0,1,1,1
1,United States,California,Keyes,95328,Female,No,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.7,762.45,0,3733,1,Low,Loyal,19.55,0,0,1,0
1,United States,California,Le Grand,95333,Male,No,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.15,785.75,0,4422,1,Low,Loyal,21.236486486486488,0,0,1,0
1,United States,California,Livingston,95334,Female,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.0,1776.0,0,5374,2,Low,Very Loyal,24.666666666666668,1,0,1,0
1,United States,California,Long Barn,95335,Male,Yes,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),77.35,5396.25,0,6202,7,High,Very Loyal,74.94791666666667,1,0,1,1
1,United States,California,Manteca,95336,Female,No,No,No,8,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.05,574.5,0,4157,5,Medium,New,71.8125,0,0,0,1
1,United States,California,Manteca,95337,Female,No,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,400.3,0,5657,1,Low,Regular,18.195454545454545,1,1,0,0
1,United States,California,Merced,95340,Female,No,No,No,38,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),68.15,2656.3,0,3371,6,Medium,Loyal,69.90263157894738,0,0,1,1
1,United States,California,Midpines,95345,Male,No,No,Yes,17,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,80.85,1445.95,0,3913,7,High,Regular,85.05588235294118,0,0,0,1
1,United States,California,Mi Wuk Village,95346,Female,Yes,No,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.5,5212.65,0,6024,7,High,Very Loyal,74.46642857142857,1,0,1,1
1,United States,California,Modesto,95350,Female,No,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.6,2244.95,0,2951,3,High,Loyal,80.17678571428571,0,0,1,1
1,United States,California,Modesto,95351,Female,No,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.2,1130.0,0,4096,4,High,Regular,75.33333333333333,0,0,0,1
1,United States,California,Modesto,95354,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.55,6463.15,0,5341,9,High,Very Loyal,89.76597222222222,1,1,1,1
1,United States,California,Modesto,95357,Female,No,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.4,6252.7,0,6026,8,High,Very Loyal,109.69649122807016,1,0,1,1
1,United States,California,Newman,95360,Female,No,Yes,No,46,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,45.55,2062.15,0,5565,4,Medium,Loyal,44.82934782608696,1,0,1,1
1,United States,California,Oakdale,95361,Male,No,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.7,587.1,0,2492,1,Low,Loyal,19.57,0,0,1,0
1,United States,California,Patterson,95363,Male,Yes,Yes,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.3,720.45,0,4254,3,High,New,72.045,0,0,0,1
1,United States,California,Planada,95365,Male,No,No,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.4,2979.3,0,3224,6,High,Loyal,93.103125,0,0,1,1
1,United States,California,Ripon,95366,Male,No,No,No,13,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.75,956.65,0,2070,3,High,Regular,73.58846153846153,0,0,0,1
1,United States,California,Salida,95368,Female,No,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.15,3973.2,0,4112,5,High,Loyal,90.3,0,0,1,1
1,United States,California,Snelling,95369,Male,Yes,No,No,9,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,49.2,447.9,0,2145,3,Medium,New,49.766666666666666,0,0,0,1
1,United States,California,Sonora,95370,Female,No,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,1335.2,0,4994,1,Low,Very Loyal,19.928358208955224,1,0,1,0
1,United States,California,Tracy,95376,Female,No,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.15,7555.0,0,5707,7,High,Very Loyal,106.40845070422536,1,0,1,1
1,United States,California,Tuolumne,95379,Male,No,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),49.0,49.0,0,5289,3,Medium,New,49.0,1,0,0,1
